,Unnamed: 0.1,Unnamed: 0,name,category,price,reference_price,reference_unit,insert_date,category_id
231,231.0,231.0,Embutido surtido oreado,Carne_Embutido,3.49,6.98,kg,2023-01-19,43
232,232.0,232.0,Morcilla de arroz y cebolla,Carne_Embutido,1.44,4.8,kg,2023-01-19,43
233,233.0,233.0,Chorizo aperitivo,Carne_Embutido,2.52,8.4,kg,2023-01-19,43
234,234.0,234.0,Chorizo picante aperitivo,Carne_Embutido,3.15,8.4,kg,2023-01-19,43
235,235.0,235.0,Burger de vacuno y cerdo,Carne_Hamburguesas_y_picadas,4.0,7.408,kg,2023-01-19,44
236,236.0,236.0,Burger de vacuno,Carne_Hamburguesas_y_picadas,4.6,8.519,kg,2023-01-19,44
237,237.0,237.0,Burger de pollo,Carne_Hamburguesas_y_picadas,4.29,7.945,kg,2023-01-19,44
238,238.0,238.0,Burger de vacuno gruesas,Carne_Hamburguesas_y_picadas,3.78,10.5,kg,2023-01-19,44
239,239.0,239.0,Burger de vacuno y cerdo con jamón y cebolla caramelizada,Carne_Hamburguesas_y_picadas,2.5,10.417,kg,2023-01-19,44
240,240.0,240.0,Burger de pavo y espinacas,Carne_Hamburguesas_y_picadas,2.37,9.875,kg,2023-01-19,44
241,241.0,241.0,Burger de pavo y pollo,Carne_Hamburguesas_y_picadas,4.11,7.612,kg,2023-01-19,44
242,242.0,242.0,Mini burgers de pollo,Carne_Hamburguesas_y_picadas,2.7,9.643,kg,2023-01-19,44
243,243.0,243.0,Mini burgers de vacuno y cerdo,Carne_Hamburguesas_y_picadas,2.59,9.25,kg,2023-01-19,44
244,244.0,244.0,Burger de vacuno y cerdo gruesas,Carne_Hamburguesas_y_picadas,3.15,8.75,kg,2023-01-19,44
245,245.0,245.0,Burger de pollo certificado gruesas alimentado con un 50% de maíz,Carne_Hamburguesas_y_picadas,3.52,9.778,kg,2023-01-19,44
246,246.0,246.0,Burger de cerdo ibérico gruesas,Carne_Hamburguesas_y_picadas,3.14,8.723,kg,2023-01-19,44
247,247.0,247.0,Burger de pollo y zanahoria,Carne_Hamburguesas_y_picadas,2.31,9.625,kg,2023-01-19,44
248,248.0,248.0,Burger de vacuno angus gruesa,Carne_Hamburguesas_y_picadas,4.81,13.362,kg,2023-01-19,44
249,249.0,249.0,Burger Crunchy Chicken,Carne_Hamburguesas_y_picadas,2.25,9.375,kg,2023-01-19,44
250,250.0,250.0,Burger de pollo y verduras,Carne_Hamburguesas_y_picadas,2.56,10.667,kg,2023-01-19,44
251,251.0,251.0,Burger de pollo y queso,Carne_Hamburguesas_y_picadas,2.65,11.042,kg,2023-01-19,44
252,252.0,252.0,Preparado de carne picada vacuno y cerdo,Carne_Hamburguesas_y_picadas,3.8,7.6,kg,2023-01-19,44
253,253.0,253.0,Preparado de carne picada vacuno y cerdo,Carne_Hamburguesas_y_picadas,6.7,6.7,kg,2023-01-19,44
254,254.0,254.0,Preparado de carne picada cerdo,Carne_Hamburguesas_y_picadas,2.95,5.9,kg,2023-01-19,44
255,255.0,255.0,Preparado de carne picada cerdo,Carne_Hamburguesas_y_picadas,5.6,5.6,kg,2023-01-19,44
256,256.0,256.0,Preparado de carne picada vacuno,Carne_Hamburguesas_y_picadas,4.15,8.3,kg,2023-01-19,44
257,257.0,257.0,Preparado de carne picada vacuno,Carne_Hamburguesas_y_picadas,7.45,7.45,kg,2023-01-19,44
258,258.0,258.0,Preparado de carne picada pollo y pavo,Carne_Hamburguesas_y_picadas,3.95,7.9,kg,2023-01-19,44
259,259.0,259.0,Preparado de carne picada pollo y pavo,Carne_Hamburguesas_y_picadas,7.0,7.0,kg,2023-01-19,44
260,260.0,260.0,Albóndigas de cerdo,Carne_Hamburguesas_y_picadas,4.75,5.655,kg,2023-01-19,44
261,261.0,261.0,"Arreglo para puchero vacuno, cerdo y pollo",Carne_Arreglos,5.6,5.6,kg,2023-01-19,46
262,262.0,262.0,Hueso garrón Incarlopsa,Carne_Arreglos,0.87,2.99,kg,2023-01-19,46
263,263.0,263.0,Hueso vacuno,Carne_Arreglos,1.05,4.2,kg,2023-01-19,46
264,264.0,264.0,Trozo de vacuno para cocido,Carne_Arreglos,3.9,12.99,kg,2023-01-19,46
265,265.0,265.0,Compango asturiano,Carne_Arreglos,2.65,10.6,kg,2023-01-19,46
266,266.0,266.0,Espinazo de cerdo,Carne_Arreglos,0.77,4.3,kg,2023-01-19,46
267,267.0,267.0,Manos de cerdo,Carne_Arreglos,2.6,5.2,kg,2023-01-19,46
268,268.0,268.0,Costilla de vacuno,Carne_Arreglos,2.49,9.95,kg,2023-01-19,46
269,269.0,269.0,Tocino de cerdo,Carne_Arreglos,0.67,4.5,kg,2023-01-19,46
270,270.0,270.0,Chorizo asturiano,Carne_Arreglos,2.65,10.6,kg,2023-01-19,46
271,271.0,271.0,Hueso blanco de cerdo salado,Carne_Arreglos,1.49,4.25,kg,2023-01-19,46
272,272.0,272.0,Rabo de cerdo,Carne_Arreglos,1.24,4.95,kg,2023-01-19,46
273,273.0,273.0,Preparado de cerdo salado,Carne_Arreglos,2.35,4.7,kg,2023-01-19,46
274,274.0,274.0,Media gallina,Carne_Arreglos,2.21,4.9,kg,2023-01-19,46
275,275.0,275.0,Arreglo para cocido,Carne_Arreglos,7.43,6.6,kg,2023-01-19,46
276,276.0,276.0,Morcilla asturiana,Carne_Arreglos,2.59,10.36,kg,2023-01-19,46
277,277.0,277.0,Espinazo de cerdo salado,Carne_Arreglos,1.59,4.55,kg,2023-01-19,46
278,278.0,278.0,Jamoncitos de pollo congelados,Carne_Carne_congelada,3.4,3.4,kg,2023-01-19,47
279,279.0,279.0,Alas de pollo congeladas,Carne_Carne_congelada,3.75,3.75,kg,2023-01-19,47
280,280.0,280.0,Medallones preparado de solomillo cerdo congelados marinados,Carne_Carne_congelada,3.11,10.36,kg,2023-01-19,47
281,281.0,281.0,Solomillo de pavo marinado congelado,Carne_Carne_congelada,2.76,7.9,kg,2023-01-19,47
282,282.0,282.0,Cuartos traseros de pollo congelados,Carne_Carne_congelada,5.8,2.9,kg,2023-01-19,47
283,283.0,283.0,Solomillo de cerdo marinado congelado,Carne_Carne_congelada,6.04,7.55,kg,2023-01-19,47
284,284.0,284.0,Jamoncitos de pavo duplo congelados,Carne_Carne_congelada,3.35,5.0,kg,2023-01-19,47
285,285.0,285.0,Paletilla de cordero entera congelada,Carne_Carne_congelada,19.08,15.9,kg,2023-01-19,47
286,286.0,286.0,Paletilla de lechal entera congelada,Carne_Carne_congelada,16.84,25.9,kg,2023-01-19,47
287,287.0,287.0,Pierna de lechal entera congelada,Carne_Carne_congelada,12.29,18.9,kg,2023-01-19,47
288,288.0,288.0,Medio cochinillo congelado,Carne_Carne_congelada,42.5,12.5,kg,2023-01-19,47
289,289.0,289.0,Rabo de vacuno añojo congelado,Carne_Carne_congelada,14.85,13.5,kg,2023-01-19,47
290,290.0,290.0,Chuletas cordero de lechal congeladas,Carne_Carne_congelada,12.65,23.0,kg,2023-01-19,47
291,291.0,291.0,Carrillada de cerdo congelada,Carne_Carne_congelada,4.37,9.5,kg,2023-01-19,47
292,292.0,292.0,Carrillada de vacuno congelado,Carne_Carne_congelada,8.1,13.5,kg,2023-01-19,47
293,293.0,293.0,Pechugas de pollo enteras congeladas,Carne_Carne_congelada,5.65,5.65,kg,2023-01-19,47
294,294.0,294.0,Chopped cerdo Hacendado lonchas,Charcutería_y_quesos_Chopped_y_mortadela,1.39,5.56,kg,2023-01-19,49
295,295.0,295.0,Chopped cocido en lata Hacendado finas lonchas,Charcutería_y_quesos_Chopped_y_mortadela,1.71,11.4,kg,2023-01-19,49
296,296.0,296.0,Chopped Hacendado,Charcutería_y_quesos_Chopped_y_mortadela,2.17,4.34,kg,2023-01-19,49
297,297.0,297.0,Mortadela Hacendado lonchas,Charcutería_y_quesos_Chopped_y_mortadela,1.25,5.0,kg,2023-01-19,49
298,298.0,298.0,Mortadela con aceitunas Hacendado lonchas,Charcutería_y_quesos_Chopped_y_mortadela,1.29,5.16,kg,2023-01-19,49
299,299.0,299.0,Mortadela italiana Hacendado finas lonchas,Charcutería_y_quesos_Chopped_y_mortadela,1.62,10.8,kg,2023-01-19,49
300,300.0,300.0,Mortadela Hacendado,Charcutería_y_quesos_Chopped_y_mortadela,1.99,3.98,kg,2023-01-19,49
301,301.0,301.0,Galantina con aceituna y pimiento Hacendado finas lonchas,Charcutería_y_quesos_Chopped_y_mortadela,1.55,10.334,kg,2023-01-19,49
302,302.0,302.0,Galantina con pistacho y trufa Hacendado finas lonchas,Charcutería_y_quesos_Chopped_y_mortadela,1.85,12.334,kg,2023-01-19,49
303,303.0,303.0,Mortadela de pavo Hacendado finas lonchas,Charcutería_y_quesos_Aves_y_jamón_cocido,1.19,7.934,kg,2023-01-19,49
304,304.0,304.0,Chicharrón cocido Hacendado finas lonchas,Charcutería_y_quesos_Aves_y_jamón_cocido,1.73,11.534,kg,2023-01-19,49
305,305.0,305.0,Chicharrón frito con pistachos Hacendado finas lonchas,Charcutería_y_quesos_Chopped_y_mortadela,2.15,14.334,kg,2023-01-19,49
306,306.0,306.0,Mortadela tradicional Hacendado lonchas,Charcutería_y_quesos_Chopped_y_mortadela,1.37,9.134,kg,2023-01-19,49
307,307.0,307.0,Bacón Hacendado cintas,Charcutería_y_quesos_Bacón_y_salchichas,2.1,8.4,kg,2023-01-19,52
308,308.0,308.0,Bacón Oscar Mayer lonchas,Charcutería_y_quesos_Bacón_y_salchichas,2.45,16.334,kg,2023-01-19,52
309,309.0,309.0,Panceta sin corteza La Selva lonchas,Charcutería_y_quesos_Bacón_y_salchichas,2.25,11.25,kg,2023-01-19,52
310,310.0,310.0,Bacón ahumado Monells lonchas,Charcutería_y_quesos_Bacón_y_salchichas,2.08,9.905,kg,2023-01-19,52
311,311.0,311.0,Bacón ahumado sin corteza Monells,Charcutería_y_quesos_Bacón_y_salchichas,2.91,9.4,kg,2023-01-19,52
312,312.0,312.0,Bacon adobado La Alegría curado,Charcutería_y_quesos_Bacón_y_salchichas,2.81,10.4,kg,2023-01-19,52
313,313.0,313.0,Panceta salada ibérica La Hacienda del ibérico,Charcutería_y_quesos_Bacón_y_salchichas,2.7,7.5,kg,2023-01-19,52
314,314.0,314.0,Panceta oreada,Charcutería_y_quesos_Bacón_y_salchichas,3.31,12.5,kg,2023-01-19,52
315,315.0,315.0,Dátiles con bacón La Selva,Charcutería_y_quesos_Bacón_y_salchichas,2.85,19.0,kg,2023-01-19,52
316,316.0,316.0,Bacón adobado curado La Alegría,Charcutería_y_quesos_Bacón_y_salchichas,2.25,15.0,kg,2023-01-19,52
317,317.0,317.0,Salchichas cocidas estilo Frankfurt Hacendado de pollo y cerdo sabor ahumado,Charcutería_y_quesos_Bacón_y_salchichas,1.68,2.387,kg,2023-01-19,52
318,318.0,318.0,Salchichas cocidas Hacendado de pollo y pavo sabor ahumado,Charcutería_y_quesos_Bacón_y_salchichas,1.3,3.25,kg,2023-01-19,52
319,319.0,319.0,Salchichas cocidas Schara de cerdo ahumadas,Charcutería_y_quesos_Bacón_y_salchichas,4.1,12.059,kg,2023-01-19,52
320,320.0,320.0,Salchichas cocidas estilo Viena con queso Hacendado de pollo y cerdo sabor ahumado,Charcutería_y_quesos_Bacón_y_salchichas,1.4,3.5,kg,2023-01-19,52
321,321.0,321.0,"Salchichas cocidas con leche Campofrío de pollo, cerdo y pavo",Charcutería_y_quesos_Bacón_y_salchichas,1.05,6.177,kg,2023-01-19,52
322,322.0,322.0,Salchichas cocidas hot dog bocadillo Oscar Mayer Classic de pollo y cerdo sabor ahumado,Charcutería_y_quesos_Bacón_y_salchichas,1.75,6.364,kg,2023-01-19,52
323,323.0,323.0,Salchichas cocidas estilo Frankfurt con queso Hacendado de pollo y cerdo sabor ahumado,Charcutería_y_quesos_Bacón_y_salchichas,1.7,2.657,kg,2023-01-19,52
324,324.0,324.0,Salchichas cocidas bocata Hacendado de pollo y pavo sabor ahumado,Charcutería_y_quesos_Bacón_y_salchichas,1.82,4.55,kg,2023-01-19,52
325,325.0,325.0,Salchichas cocidas Hacendado pollo y pavo con queso,Charcutería_y_quesos_Bacón_y_salchichas,1.75,4.375,kg,2023-01-19,52
326,326.0,326.0,Salchichas cocidas bocata gourmet Hacendado de cerdo sabor ahumado,Charcutería_y_quesos_Bacón_y_salchichas,2.2,6.286,kg,2023-01-19,52
327,327.0,327.0,Salchichas cocidas bocata estilo Bratwurst Hacendado,Charcutería_y_quesos_Bacón_y_salchichas,2.35,5.875,kg,2023-01-19,52
328,328.0,328.0,Salchichas cocidas pikante Schara de cerdo ahumadas,Charcutería_y_quesos_Bacón_y_salchichas,2.93,17.236,kg,2023-01-19,52
329,329.0,329.0,Salchichas cocidas estilo Viena Hacendado,Charcutería_y_quesos_Bacón_y_salchichas,1.25,3.125,kg,2023-01-19,52
330,330.0,330.0,Salchichas cocidas bocata queso Hacendado,Charcutería_y_quesos_Bacón_y_salchichas,1.86,5.315,kg,2023-01-19,52
331,331.0,331.0,Salchichas cocidas bocata Hacendado,Charcutería_y_quesos_Bacón_y_salchichas,1.62,4.629,kg,2023-01-19,52
332,332.0,332.0,Salchichas cocidas Frankfurt La Selva,Charcutería_y_quesos_Bacón_y_salchichas,2.05,7.322,kg,2023-01-19,52
333,333.0,333.0,Salchichas cocidas de pavo sabor ahumado Hacendado,Charcutería_y_quesos_Bacón_y_salchichas,2.35,5.875,kg,2023-01-19,52
334,334.0,334.0,Salchichas cocidas de pollo Hacendado,Charcutería_y_quesos_Bacón_y_salchichas,1.65,3.3,kg,2023-01-19,52
335,335.0,335.0,Salchichas cocidas estilo Frankfurt Campofrío sabor ahumado,Charcutería_y_quesos_Bacón_y_salchichas,2.25,4.018,kg,2023-01-19,52
336,336.0,336.0,Queso untar suave Hacendado,Charcutería_y_quesos_Queso_untable_y_fresco,1.39,4.634,kg,2023-01-19,53
337,337.0,337.0,Queso untar Philadelphia Original,Charcutería_y_quesos_Queso_untable_y_fresco,2.74,10.149,kg,2023-01-19,53
338,338.0,338.0,Queso brie Marcillat Plaisir de Roy,Charcutería_y_quesos_Queso_untable_y_fresco,1.63,8.15,kg,2023-01-19,53
339,339.0,339.0,Queso untar light Philadelphia,Charcutería_y_quesos_Queso_untable_y_fresco,2.74,10.149,kg,2023-01-19,53
340,340.0,340.0,Queso untar light Hacendado,Charcutería_y_quesos_Queso_untable_y_fresco,1.39,4.634,kg,2023-01-19,53
341,341.0,341.0,Queso Gorgonzola de vaca Hacendado,Charcutería_y_quesos_Queso_untable_y_fresco,1.94,11.39,kg,2023-01-19,53
342,342.0,342.0,Crema de queso Camembert Hacendado,Charcutería_y_quesos_Queso_untable_y_fresco,1.59,10.6,kg,2023-01-19,53
343,343.0,343.0,Queso Mascarpone Hacendado,Charcutería_y_quesos_Queso_untable_y_fresco,2.64,10.56,kg,2023-01-19,53
344,344.0,344.0,"Mousse de queso, ajo y finas hierbas Hacendado",Charcutería_y_quesos_Queso_untable_y_fresco,1.3,8.667,kg,2023-01-19,53
345,345.0,345.0,Queso untar con finas hierbas Hacendado,Charcutería_y_quesos_Queso_untable_y_fresco,1.54,7.7,kg,2023-01-19,53
346,346.0,346.0,Mousse de queso y nueces Hacendado,Charcutería_y_quesos_Queso_untable_y_fresco,1.3,8.667,kg,2023-01-19,53
347,347.0,347.0,Crema de queso sabor suave Hacendado,Charcutería_y_quesos_Queso_untable_y_fresco,1.15,9.2,kg,2023-01-19,53
348,348.0,348.0,Queso untar con queso azul Hacendado,Charcutería_y_quesos_Queso_untable_y_fresco,1.68,8.4,kg,2023-01-19,53
349,349.0,349.0,Queso untar sin lactosa Hacendado,Charcutería_y_quesos_Queso_untable_y_fresco,1.68,8.4,kg,2023-01-19,53
350,350.0,350.0,Fondue savoyarde 3 quesos Entremont,Charcutería_y_quesos_Queso_untable_y_fresco,4.62,11.55,kg,2023-01-19,53
351,351.0,351.0,Queso untar con salmón Hacendado,Charcutería_y_quesos_Queso_untable_y_fresco,1.54,7.7,kg,2023-01-19,53
352,352.0,352.0,Crema de queso semicurado Président,Charcutería_y_quesos_Queso_untable_y_fresco,1.88,15.04,kg,2023-01-19,53
353,353.0,353.0,Crema de queso viejo tostado Hacendado,Charcutería_y_quesos_Queso_untable_y_fresco,1.68,11.2,kg,2023-01-19,53
354,354.0,354.0,Crema de queso curado Hacendado,Charcutería_y_quesos_Queso_untable_y_fresco,1.68,11.2,kg,2023-01-19,53
355,355.0,355.0,Queso fresco Burgos natural de vaca Hacendado,Charcutería_y_quesos_Queso_untable_y_fresco,1.88,3.76,kg,2023-01-19,53
356,356.0,356.0,Queso fresco Burgos natural de vaca Hacendado,Charcutería_y_quesos_Queso_untable_y_fresco,1.63,4.347,kg,2023-01-19,53
357,357.0,357.0,Mozzarella fresca de vaca Hacendado,Charcutería_y_quesos_Queso_untable_y_fresco,1.01,8.08,kg,2023-01-19,53
358,358.0,358.0,Queso fresco Burgos desnatado 0% m.g de vaca Hacendado,Charcutería_y_quesos_Queso_untable_y_fresco,1.63,4.347,kg,2023-01-19,53
359,359.0,359.0,Queso Feta mezcla Hacendado en dados,Charcutería_y_quesos_Queso_untable_y_fresco,2.16,14.4,kg,2023-01-19,53
360,360.0,360.0,Queso fresco de vaca Burgo de Arias,Charcutería_y_quesos_Queso_untable_y_fresco,2.88,13.334,kg,2023-01-19,53
361,361.0,361.0,Perlas de Mozzarella fresca de vaca Hacendado,Charcutería_y_quesos_Queso_untable_y_fresco,1.97,13.134,kg,2023-01-19,53
362,362.0,362.0,Queso fresco de cabra Hacendado,Charcutería_y_quesos_Queso_untable_y_fresco,2.6,10.4,kg,2023-01-19,53
363,363.0,363.0,Queso fresco batido desnatado Hacendado 0% m.g,Charcutería_y_quesos_Queso_untable_y_fresco,1.01,2.02,kg,2023-01-19,53
364,364.0,364.0,Queso para ensaladas Hacendado en dados,Charcutería_y_quesos_Queso_untable_y_fresco,2.02,10.1,kg,2023-01-19,53
365,365.0,365.0,Queso fresco de vaca Hacendado,Charcutería_y_quesos_Queso_untable_y_fresco,1.73,6.92,kg,2023-01-19,53
366,366.0,366.0,Queso fresco batido desnatado 0% m.g Hacendado,Charcutería_y_quesos_Queso_untable_y_fresco,1.49,3.105,kg,2023-01-19,53
367,367.0,367.0,Mozzarella di bufala campana Hacendado,Charcutería_y_quesos_Queso_untable_y_fresco,1.73,13.84,kg,2023-01-19,53
368,368.0,368.0,Queso fresco light de vaca Hacendado,Charcutería_y_quesos_Queso_untable_y_fresco,2.21,8.84,kg,2023-01-19,53
369,369.0,369.0,Queso fresco 0% m.g de vaca Burgo de Arias,Charcutería_y_quesos_Queso_untable_y_fresco,2.88,13.334,kg,2023-01-19,53
370,370.0,370.0,Requesón mezcla Montesinos,Charcutería_y_quesos_Queso_untable_y_fresco,1.0,5.0,kg,2023-01-19,53
371,371.0,371.0,Queso fresco Burgos sin lactosa de vaca Hacendado,Charcutería_y_quesos_Queso_untable_y_fresco,1.73,6.92,kg,2023-01-19,53
372,372.0,372.0,Requesón 0% m.g de vaca Pastoret,Charcutería_y_quesos_Queso_untable_y_fresco,2.12,8.48,kg,2023-01-19,53
373,373.0,373.0,Queso fresco Burgos desnatado 0% m.g de vaca Hacendado,Charcutería_y_quesos_Queso_untable_y_fresco,1.88,3.76,kg,2023-01-19,53
374,374.0,374.0,Queso fresco Burgos bajo en sal de vaca Hacendado,Charcutería_y_quesos_Queso_untable_y_fresco,1.44,5.76,kg,2023-01-19,53
375,375.0,375.0,Queso fresco sin lactosa de vaca Hacendado,Charcutería_y_quesos_Queso_untable_y_fresco,2.4,9.6,kg,2023-01-19,53
376,376.0,376.0,Queso ricotta mezcla Hacendado,Charcutería_y_quesos_Queso_untable_y_fresco,1.8,9.0,kg,2023-01-19,53
377,377.0,377.0,Mozzarella fresca light de vaca Hacendado,Charcutería_y_quesos_Queso_untable_y_fresco,1.06,8.48,kg,2023-01-19,53
378,378.0,378.0,Burrata fresca Hacendado,Charcutería_y_quesos_Queso_untable_y_fresco,2.31,15.4,kg,2023-01-19,53
379,379.0,379.0,Queso fresco Villalón mezcla Hacendado,Charcutería_y_quesos_Queso_untable_y_fresco,2.31,9.24,kg,2023-01-19,53
380,380.0,380.0,Queso fresco Cottage semidesnatado de vaca Hacendado,Charcutería_y_quesos_Queso_untable_y_fresco,1.3,6.5,kg,2023-01-19,53
381,381.0,381.0,Queso de cabra Hacendado rulo,Charcutería_y_quesos_Queso_untable_y_fresco,2.26,11.3,kg,2023-01-19,53
382,382.0,382.0,Queso Roquefort de oveja Hacendado,Charcutería_y_quesos_Queso_untable_y_fresco,1.59,15.9,kg,2023-01-19,53
383,383.0,383.0,Queso Camembert de vaca Marcillat,Charcutería_y_quesos_Queso_untable_y_fresco,1.83,7.625,kg,2023-01-19,53
384,384.0,384.0,Queso azul Danés Danablu de vaca Viking,Charcutería_y_quesos_Queso_untable_y_fresco,1.59,15.9,kg,2023-01-19,53
385,385.0,385.0,Queso azul de vaca Hacendado,Charcutería_y_quesos_Queso_untable_y_fresco,2.21,12.278,kg,2023-01-19,53
386,386.0,386.0,Queso de cabra Président en medallones,Charcutería_y_quesos_Queso_untable_y_fresco,3.32,16.6,kg,2023-01-19,53
387,387.0,387.0,Queso de cabra Montesinos,Charcutería_y_quesos_Queso_untable_y_fresco,3.03,15.15,kg,2023-01-19,53
388,388.0,388.0,Rulito de queso con piña y almendra Liptana,Charcutería_y_quesos_Queso_untable_y_fresco,1.25,12.5,kg,2023-01-19,53
389,389.0,389.0,Queso blando snack de vaca Président,Charcutería_y_quesos_Queso_untable_y_fresco,2.84,15.778,kg,2023-01-19,53
390,390.0,390.0,Queso blando Petit Blu blanco y azul Bergader,Charcutería_y_quesos_Queso_untable_y_fresco,2.21,14.734,kg,2023-01-19,53
391,391.0,391.0,Queso de cabra rulito con miel y almendras Hacendado,Charcutería_y_quesos_Queso_untable_y_fresco,2.5,20.0,kg,2023-01-19,53
392,392.0,392.0,Queso curado mezcla Hacendado cortado en cuñitas,"Charcutería_y_quesos_Queso_curado,_semicurado_y_tierno",4.22,13.41,kg,2023-01-19,54
393,393.0,393.0,Queso curado mezcla Hacendado,"Charcutería_y_quesos_Queso_curado,_semicurado_y_tierno",4.01,10.29,kg,2023-01-19,54
394,394.0,394.0,Queso curado mezcla Hacendado,"Charcutería_y_quesos_Queso_curado,_semicurado_y_tierno",15.75,9.66,kg,2023-01-19,54
395,395.0,395.0,Queso curado mezcla Hacendado,"Charcutería_y_quesos_Queso_curado,_semicurado_y_tierno",10.39,10.05,kg,2023-01-19,54
396,396.0,396.0,Queso Grana Padano Zanetti,"Charcutería_y_quesos_Queso_curado,_semicurado_y_tierno",3.55,15.43,kg,2023-01-19,54
397,397.0,397.0,Queso viejo tostado mezcla Hacendado,"Charcutería_y_quesos_Queso_curado,_semicurado_y_tierno",5.07,12.36,kg,2023-01-19,54
398,398.0,398.0,Queso viejo tostado mezcla Hacendado,"Charcutería_y_quesos_Queso_curado,_semicurado_y_tierno",18.93,11.54,kg,2023-01-19,54
399,399.0,399.0,Queso curado y Cheddar Hacendado en dados,"Charcutería_y_quesos_Queso_curado,_semicurado_y_tierno",1.05,8.4,kg,2023-01-19,54
400,400.0,400.0,Queso viejo de oveja Hacendado,"Charcutería_y_quesos_Queso_curado,_semicurado_y_tierno",17.25,11.2,kg,2023-01-19,54
401,401.0,401.0,Queso viejo de oveja Hacendado,"Charcutería_y_quesos_Queso_curado,_semicurado_y_tierno",4.82,12.69,kg,2023-01-19,54
402,402.0,402.0,Queso de oveja añejo fuerte Hacendado,"Charcutería_y_quesos_Queso_curado,_semicurado_y_tierno",5.75,14.38,kg,2023-01-19,54
403,403.0,403.0,Queso viejo intenso mezcla Hacendado,"Charcutería_y_quesos_Queso_curado,_semicurado_y_tierno",5.24,12.79,kg,2023-01-19,54
404,404.0,404.0,Tabla de quesos nacionales Hacendado,"Charcutería_y_quesos_Queso_curado,_semicurado_y_tierno",4.47,18.625,kg,2023-01-19,54
405,405.0,405.0,Queso Gruyère Natual,"Charcutería_y_quesos_Queso_curado,_semicurado_y_tierno",3.08,15.4,kg,2023-01-19,54
406,406.0,406.0,Queso viejo Gouda Hacendado,"Charcutería_y_quesos_Queso_curado,_semicurado_y_tierno",3.75,15.0,kg,2023-01-19,54
407,407.0,407.0,Queso viejo ahumado de oveja Hacendado,"Charcutería_y_quesos_Queso_curado,_semicurado_y_tierno",5.56,14.62,kg,2023-01-19,54
408,408.0,408.0,Queso tetilla de vaca Punteiro,"Charcutería_y_quesos_Queso_curado,_semicurado_y_tierno",6.5,9.28,kg,2023-01-19,54
409,409.0,409.0,Queso Arzúa-Ulloa de vaca Punteiro,"Charcutería_y_quesos_Queso_curado,_semicurado_y_tierno",7.38,9.23,kg,2023-01-19,54
410,410.0,410.0,Queso curado Cheddar Hacendado,"Charcutería_y_quesos_Queso_curado,_semicurado_y_tierno",2.93,9.767,kg,2023-01-19,54
411,411.0,411.0,Queso añejo al romero de oveja Hacendado,"Charcutería_y_quesos_Queso_curado,_semicurado_y_tierno",4.54,17.12,kg,2023-01-19,54
412,412.0,412.0,Queso madurado de cabra con pimentón de la Vera Villa Noble,"Charcutería_y_quesos_Queso_curado,_semicurado_y_tierno",5.91,14.42,kg,2023-01-19,54
413,413.0,413.0,Queso DOP curado manchego Hacendado,"Charcutería_y_quesos_Queso_curado,_semicurado_y_tierno",5.59,15.96,kg,2023-01-19,54
414,414.0,414.0,Queso viejo cremoso de oveja Hacendado,"Charcutería_y_quesos_Queso_curado,_semicurado_y_tierno",5.5,14.86,kg,2023-01-19,54
415,415.0,415.0,Queso añejo con aceite de oliva de oveja y cabra Hacendado,"Charcutería_y_quesos_Queso_curado,_semicurado_y_tierno",4.88,16.01,kg,2023-01-19,54
416,416.0,416.0,Queso Grana Padano Hacendado en escamas,"Charcutería_y_quesos_Queso_curado,_semicurado_y_tierno",2.6,26.0,kg,2023-01-19,54
417,417.0,417.0,Queso añejo picante de oveja y cabra Hacendado,"Charcutería_y_quesos_Queso_curado,_semicurado_y_tierno",5.25,14.18,kg,2023-01-19,54
418,418.0,418.0,Queso añejo seco de oveja Hacendado,"Charcutería_y_quesos_Queso_curado,_semicurado_y_tierno",4.82,14.18,kg,2023-01-19,54
419,419.0,419.0,Queso semicurado mezcla Hacendado,"Charcutería_y_quesos_Queso_curado,_semicurado_y_tierno",12.74,8.27,kg,2023-01-19,54
